User Id,Pl Name,Cr Last 3 D,Cr Last 7 D,Cr Last 30 D,Traffic Dr 3 D,Traffic Dr 7 D,Traffic Dr 30 D
237843,Printbase,,,,,,
237872,China,,,,,,
237885,China,,,,,,
237887,Shopbase Creator,,,,,,
237945,Platform,,,,,,
237977,Printbase,0.00000000000000000,0.00000000000000000,0.02857142857142857,0.85714285714285714,0.94117647058823529,0.43442622950819672
238091,Printbase,,,,,,
238403,China,,,,,,
238424,China,,,,,,
238429,Printbase,,,,,,
238528,Platform,,,,,,
238606,China,,,,,,
238607,China,,,,,,
238807,Platform,,,,,,
238856,Printbase,,,,,,
238889,China,,,,,,
238974,Platform,,,,,,
239033,China,,,,,,
239073,China,,,,,,
239096,Plusbase,,,,,,
239110,China,,,,,,
239140,Platform,,,,,,
239158,Platform,,,,,,
239168,Platform,,,,,,
239202,Platform,,,,,,
239212,China,,,,,,
239342,Platform,,,,,,
239344,Printbase,,,,,,
239402,China,,,,,,
239424,China,,,,,,
239426,China,,,,,,
239435,Printbase,,,,,,
239448,Platform,,,,,,
239456,Platform,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.66666666666666666,0.13333333333333333,0.10344827586206896
239481,Printbase,,,,,,
239501,Platform,,,,,,
239559,Printbase,,,,,,
239564,China,,,,,,
239883,Printbase,,,,,,
239953,Platform,,,,,,
239970,Platform,,,,,,
239978,China,,,,,,
240077,Printbase,,,,,,
240307,Printbase,,,,,,
240359,Platform,,,,,,
240363,Printbase,,,,,,
240364,Platform,,,,,,
240383,Printbase,,,,,,
240467,China,,,,,,
240504,Platform,,,,,,
240518,Platform,,,,,,
240524,Platform,,,,,,
240533,Printbase,,,,,,
240572,Platform,0.04140127388535031,0.03904923599320882,0.03176229508196721,0.12537313432835820,0.12820512820512820,0.30070546737213403
240590,Platform,,,,,,
240597,Platform,,,,,,
240611,Platform,,,,,,
240778,Platform,,,,,,
240792,Printbase,,,,,,
240830,Platform,,,,,,
240845,China,,,,,,
240854,China,,,,,,
240864,China,,,,,,
240889,Platform,,,,,,
240895,Printbase,,,,,,
240911,China,,,,,,
240947,Platform,,,0.00000000000000000,0.80000000000000000,0.62500000000000000,0.83333333333333333
241074,Platform,,,,,,
241164,Platform,,,,,,
241283,China,,,,,,
241357,Platform,,,,,,
241361,China,,,,,,
241458,Printbase,,,,,,
241470,Platform,,,,,,
241471,China,,,,,,
241479,Platform,,,,,,
241535,China,,,,,,
241537,China,,,,,,
241565,Platform,,,,,,
241571,Printbase,,,,,,
241621,Printbase,,,,,,
241654,Platform,,,,,,
241659,Platform,,,0.00000000000000000,,,0.00000000000000000
241714,Platform,,,,,,
241718,Platform,,,,,,
241720,Platform,,,,,,
241760,Platform,,,,,,
241873,Plusbase,,,,,,
241922,Platform,,,,,,
241952,Platform,,,,,,
242021,China,,,,,,
242061,Platform,,,,,,
242140,Printbase,,,,,,
242173,China,,,,,,
242186,Platform,,,,,,
242213,Platform,,,,,,
242326,China,,,,,,
242525,China,,,,,,
242653,China,0.00000000000000000,0.00000000000000000,0.00540540540540540,1.00000000000000000,0.88461538461538461,0.47386759581881533
242680,Platform,,,,,,
242769,Platform,,,,,,
242832,China,,,,,,
242902,Platform,,,,,,
242944,Platform,,,,,,
242992,Platform,,,,,,
243008,Platform,,,,,,
243041,China,,,,,,
243105,Printbase,,,,,,
243158,China,,,,,,
243271,China,,,,,,
243333,Platform,,,,,,
243398,Platform,,,,,,
243455,Printbase,,,,,,
243477,Plusbase,,,,,,
243477,Printbase,,,,,,
243554,China,,,,,,
243640,China,,,,,,
243654,Platform,,,,,,
243765,Printbase,,,,,,
243767,Platform,,,,,,
243815,Printbase,0.09090909090909090,0.05898876404494382,0.05431472081218274,0.48979591836734693,0.50498753117206982,0.47063054423399664
243835,China,,,,,,
243877,Platform,,,,,,
244012,Platform,0.00000000000000000,0.00000000000000000,0.00000000000000000,1.00000000000000000,1.00000000000000000,0.49638728323699421
244026,Platform,,,,,,
244044,Platform,,,,,,
244099,China,,,,,,
244116,Platform,,,,,,
244132,Plusbase,,,,,,
244219,Printbase,,,,,,
244321,China,,,,,,
244349,China,,,,,,
244390,Printbase,,,,,,
244394,Printbase,,,,,,
244401,Platform,,,,,,
244492,China,,,,,,
244495,Platform,,,,,,
244599,Platform,,,,,,
244656,China,,,,,,
244690,China,,,,,,
244733,Platform,,,,,,
244772,China,,,,,,
244819,Platform,,,,,,
244843,China,,,,,,
244845,Platform,,,,,,
244863,Platform,,,,,,
244957,Printbase,,,,,,
244961,Platform,,,,,,
244968,China,,,,,,
244983,Platform,,,,,,
244987,Printbase,,,,,,
244999,China,,,,,,
245013,Platform,,,,,,
245081,Platform,,,,,,
245175,Platform,,,,,,
245206,China,,,,,,
245221,China,,,,,,
245253,Platform,,,,,,
245359,Platform,,,,,,
245444,Platform,,,,,,
245453,Platform,,,,,,
245469,Platform,,,,,,
245512,Platform,,,,,,
245554,China,,,,,,
245575,Plusbase,,,,,,
245575,Printbase,,,,,,
245585,China,,,,,,
245599,Platform,,,,,,
245607,Platform,,,,,,
245619,Printbase,,,,,,
245620,China,,,,,,
245670,Platform,,,,,,
245716,Platform,,,,,,
245746,Printbase,,,,,,
245852,Platform,,,,,,
245866,Platform,,,,,,
245882,China,,,,,,
245891,Platform,,,,,,
245926,Printbase,,,,,,
245969,China,,,,,,
246009,China,,,,,,
246020,China,,,,,,
246035,Platform,,,,,,
246079,China,,,,,,
246095,China,,,,,,
246146,Platform,,,,,,
246151,China,,,,,,
246267,Printbase,,,,,,
246313,Platform,,,,,,
246328,Platform,,,,,,
246419,Plusbase,,,0.00000000000000000,,,1.00000000000000000
246419,Printbase,,,0.00000000000000000,1.00000000000000000,1.00000000000000000,1.00000000000000000
246440,Platform,,,,,,
246468,Printbase,,,,,,
246555,China,,,,,,
246610,Platform,,,,,,
246614,Printbase,,,,,,
246618,Platform,,,,,,
246739,China,,,,,,
246776,Platform,,,,,,
246785,Platform,,,,,,
246792,China,,,,,,
246837,China,,,,,,
246838,China,,,,,,
246858,China,,,,,,
246864,China,,,,,,
246869,China,,,,,,
246949,Platform,,,0.00000000000000000,1.00000000000000000,1.00000000000000000,1.00000000000000000
246958,Platform,,,,,,
246965,Platform,,,,,,
246999,Platform,,,,,,
247010,China,,,,,,
247023,Platform,,,,,,
247056,Platform,,,,,1.00000000000000000,1.00000000000000000
247082,China,,,,,,
247088,China,,,,,,
247090,Platform,,,,,,
247091,Platform,,,,,,
247130,Platform,,,,,,
247150,Platform,,,,,,
247159,Platform,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.42857142857142857,0.40000000000000000,0.43661971830985915
247163,Platform,,,,,,
247166,Platform,,,,,,
247189,Platform,,,,,,
247201,Platform,0.04584040747028862,0.05046826222684703,0.05015313935681470,0.07565130260521042,0.08005003126954346,0.11444858583643937
247215,China,,,,,,
247308,Platform,,,,,,
247332,Printbase,,,,,,
247389,China,,,,,,
247407,Platform,,,,,,
247438,Platform,,,,,,
247502,Platform,,,,,,
247547,Platform,,,,,,
247628,Platform,,,,,,
247655,Plusbase,,,,,,
247674,Platform,,,,,,
247812,Platform,,,,,,
247863,China,,,,,,
247910,Platform,,,,,,
247913,Platform,,,,,,
247924,China,,,,,,
247932,China,,,,,,
247966,Platform,,,,,,
247992,Printbase,0.22222222222222222,0.08333333333333333,0.07000000000000000,0.90000000000000000,0.65789473684210526,0.76219512195121951
248005,Platform,,,,,,
248045,Platform,,,,,,
248092,Printbase,,,,,,
248116,China,,,,,,
248120,Printbase,,,,,,
248208,Printbase,,,,,,
248218,China,,,,,,
248235,Platform,,,,,,
248244,Platform,,,,,,
248251,Platform,,,,,,
248267,China,,,,,,
248273,Platform,,,,,,
248301,China,,,,,,
248327,China,,,,,,
248340,Printbase,,,,,,
248363,Platform,,,,,,
248369,Platform,,,,,,
248391,Printbase,,,,,,
248428,Platform,,,,,,
248439,Platform,,,,,,
248537,Printbase,,,,,,
248540,Platform,,,,,,
248582,Platform,,,,,,
248609,Platform,,,,,,
248634,China,,,,,,
248653,China,,,,,,
248691,Platform,,,,,,
248699,China,,,,,,
248714,China,,,,,,
248749,China,,,,,,
248759,China,,,,,,
248764,Platform,,,,,,
248812,China,,,,,,
248862,Platform,,,,,,
248863,Platform,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.14285714285714285,0.26923076923076923,0.40740740740740740
248885,Printbase,,,,,,
248912,Printbase,,,,,,
248928,Platform,,,,,,
248942,Platform,,,,,,
248948,Platform,,,,,,
248974,Platform,,,,,,
248977,Platform,,,,,,
248983,China,,,,,,
249002,China,,,,,,
249018,Platform,,,,,,
249018,Printbase,,,,,,
249024,China,,,,,,
249030,China,,,,,,
249051,China,,,,,,
249081,China,,,,,,
249085,Printbase,,,,,,
249093,Platform,,,,,,
249098,Platform,,,,,,
249105,Plusbase,,,,,,
249138,China,,,,,,
249159,Plusbase,,,,,,1.00000000000000000
249193,Platform,,,,,,
249199,China,,,,,,
249201,China,,,,,,
249202,Platform,,,,,,
249205,Printbase,,,,,,
249211,Platform,,,,,,
249217,Platform,,,,,,
249259,China,,,,,,
249260,China,,,,,,
249352,China,,,,,,
249408,Platform,0.00000000000000000,0.00000000000000000,0.06824146981627296,1.00000000000000000,1.00000000000000000,0.95824634655532359
249433,China,,,,,,
249459,Platform,,,,,,
249484,Plusbase,,0.00000000000000000,0.00000000000000000,,1.00000000000000000,1.00000000000000000
249489,Platform,,,,,,
249498,Platform,,,,,,
249529,Plusbase,,,,,,
249529,Printbase,,,,,,
249545,Platform,,,,,,
249569,Platform,,,,,,
249578,Printbase,,,,,,
249597,Platform,,,,,,
249618,Platform,,,,,,
249625,China,,,,,,
249626,China,,,,,,
249661,Plusbase,,,,,,
249720,Platform,,,,,,
249728,Plusbase,,,,,,
249734,Platform,,,,,,
249751,Platform,,,,,,
249798,China,,,,,,
249802,Printbase,,,,,,
249806,China,,,,,,
249808,China,,,,,,
249817,China,,,,,,
249853,China,,,,,,
249890,China,,,,,,
249898,China,,,,,,
249902,China,,,,,,
249915,China,,,,,,
249941,China,,,,,,
249952,China,,,,,,
249956,Platform,,0.00000000000000000,0.00000000000000000,,1.00000000000000000,0.71428571428571428
249968,Platform,,,,,,
250041,Platform,,,,,,
250055,China,,,,,,
250062,China,,,,,,
250068,Plusbase,,,,,,
250074,Platform,,,,,,
250076,China,,,,,,
250077,Platform,,,,,,
250102,Platform,,,,,,
250103,Platform,,,,,,
250106,China,,,,,,
250121,China,,,,,,
250135,China,,,,,,
250137,China,,,,,,
250142,Platform,,,,,,
250143,Platform,,,,,,
250144,Printbase,,,,,,
250147,Platform,,,,,,
250171,Platform,,,,,,
250180,Platform,,,,,,
250197,China,,,,,,
250203,China,,,,,,
250212,China,,,,,,
250215,Printbase,,,,,,
250220,Platform,,,,,,
250259,China,,,,,,
250262,Printbase,,,,,,
250283,China,,,,,,
250293,China,,,,,,
250323,Platform,,,,,,
250325,Printbase,,,,,,
250341,Platform,,,,,,
250365,China,,,,,,
250373,Platform,,,,,,
250387,Platform,,,,,,
250415,Platform,,,,,,
250417,Printbase,,,,,,
250424,Platform,,,,,,
250443,Platform,,,,,,
250446,China,,,,,,
250477,Platform,,,,,,
250490,China,,,,,,
250493,Platform,,,,,,
250517,China,,,,,,
250553,China,,,,,,
250585,China,,,,,,
250588,China,,,,,,
250590,China,,,,,,
250593,Platform,,,,,,
250604,Platform,,,,,,
250680,Plusbase,,,,,,
250680,Printbase,0.00000000000000000,0.00000000000000000,0.32432432432432432,0.75000000000000000,0.85714285714285714,0.94736842105263157
250693,Printbase,,,,,,
250713,Plusbase,,,,,,0.66666666666666666
250725,Platform,,,,,,
250729,Printbase,,,,,,
250739,Platform,,0.00000000000000000,0.00000000000000000,,0.00000000000000000,0.50000000000000000
250744,Platform,,,,,,
250751,Platform,,,,,,
250759,China,,,,,,
250761,China,,,,,,
250764,Platform,,,,,,
250770,Platform,,,,,,
250793,China,,,,,,
250798,Platform,,,,,,
250806,Platform,,,,,,
250810,Printbase,,,,,,
250833,China,,,,,,
250844,China,,,,,,
250857,Platform,,,,,,
250862,Printbase,0.00000000000000000,0.00000000000000000,0.00349040139616055,0.74074074074074074,0.83333333333333333,0.66997792494481236
250868,China,,,,,,
250888,Platform,,,,,,
250890,China,,,,,,
250939,Platform,,,,,,
250949,Platform,,,,,,
250950,Platform,,,,,,
250961,Platform,,,,,,
250964,Platform,,,,,,
251003,Platform,,,,,,
251010,China,,,,,,
251013,Platform,,,,,,
251021,China,,,,,,
251029,China,,,,,,
251037,Platform,,,,,,
251038,Platform,,,,,,
251039,Platform,,,,,,
251042,Platform,,,,,,
251055,Platform,,,,,,
251069,Platform,,,,,,
251070,Platform,,,,,,
251074,China,,,,,,
251075,China,,,,,,
251079,Platform,,,,,,
251083,China,,,,,,
251145,China,,,,,,
251175,Printbase,,,,,,
251186,China,,,,,,
251189,Printbase,,,,,,
251239,Platform,,,,,,
251242,China,,,,,,
251270,Printbase,,,,,,
251274,China,,,,,,
251290,China,,,,,,
251298,Platform,,,,,,
251346,Platform,,,,,,
251351,Platform,,,,,,
251354,China,,,,,,
251355,Plusbase,,,,1.00000000000000000,1.00000000000000000,1.00000000000000000
251371,Platform,,,,,,
251374,Printbase,,,,,,
251382,China,,,,,,
251387,China,,,,,,
251388,China,,,,,,
251412,Platform,,,,,,
251414,China,,,,,,
251434,China,,,,,,
251455,Platform,,,,,,
251470,Platform,,,,,,
251482,Printbase,,,,,,
251491,China,,,,,,
251492,Platform,,,,,,
251499,Platform,,,,,,
251508,Platform,,,,,,
251509,Platform,,,,,,
251518,Plusbase,,,0.00000000000000000,,,0.33333333333333333
251524,China,,,,,,
251530,China,,,,,,
251548,Plusbase,,,,,,
251555,Platform,,,,,,
251571,China,,,,,,
251585,China,,,,,,
251617,Printbase,,,,,,
251620,China,,,,,,
251622,Printbase,,,,,,
251636,Platform,,,,,,
251659,Platform,,,,,,
251669,China,,,,,,
251673,China,,,,,,
251680,Printbase,,,,,,
251690,China,,,,,,
251706,China,,,,,,
251711,China,,,,,,
251715,China,,,,,,
251720,Platform,,,,,,
251744,Platform,,,,,,
251771,China,,,,,,
251825,China,,,,,,
251871,Platform,,,,,,
251920,China,,,,,,
251997,Platform,,,,,,
251998,Platform,,,,,,
252001,Printbase,,,,,,
252003,China,,,,,,
252012,China,,,,,,
252017,Platform,,,,,,
252021,Platform,,,,,,
252032,China,,,,,,
252043,Platform,,,,,,
252045,Printbase,,,,,,
252067,Printbase,,,,,,
252098,Platform,,,,,,
252114,Printbase,,,,,,
252115,China,,,,,,
252123,China,,,,,,
252157,Printbase,,,,,,
252168,China,,,,,,
252190,Printbase,,,,,,
252230,China,,,,,,
252253,Platform,,,,,,
252261,China,,,,,,
252290,Platform,,,,,,
252312,Platform,,,,,,
252335,Platform,,,,,,
252341,Platform,,,,,,
252344,Platform,,,,,,
252345,Plusbase,,,0.00000000000000000,,,1.00000000000000000
252357,China,,,,,,
252361,Platform,,,,,,
252374,Platform,,,,,,
252405,Platform,,,,,,
252413,Printbase,,,0.00000000000000000,,,1.00000000000000000
252414,China,,,,,,
252445,Printbase,,,,,,
252449,Platform,,,,,,
252457,China,,,,,,
252459,China,,,,,,
252461,Platform,,,,,,
252469,Printbase,,,,,,
252472,Platform,,,,,,
252478,Platform,,,,,,
252481,Printbase,,,,,,
252483,China,,,,,,
252502,China,,,,,,
252503,Platform,,,,,,
252511,China,,,,,,
252513,China,,,,,,
252532,Platform,,,,,,
252538,Printbase,,,,,,
252552,Platform,,,,,,
252553,Platform,,,,,,
252560,Printbase,,,,,,
252601,Platform,,,,,,
252605,Platform,,,,,,
252607,Printbase,,,,,,
252609,Platform,,,,,,
252646,Platform,,,,,,
252655,Platform,,,,,,
252662,China,,,,,,
252675,Platform,,,,,,
252690,China,,,,,,
252696,China,,,,,,
252708,Platform,,,,,,
252716,China,,,,,,
252717,Platform,,,,,,
252720,Platform,,,,,,
252754,Platform,,,,,,
252760,Platform,,,,,,
252761,Platform,,,,,,
252790,Platform,,,,,,
252804,China,,,,,,
252813,Platform,,,,,,
252822,Platform,,,,,,
252851,Printbase,,,,,,
252874,Printbase,,,,,,
252902,Platform,,,,,,
252930,China,,,,,,
252938,Platform,,,,,,
252947,Platform,,,,,,
252961,China,,,,,,
252963,China,,,,,,
252991,Platform,,,,,,
252999,Platform,,,,,,
253001,Printbase,,,,,,
253005,Printbase,,,,,,
253034,Platform,,,,,,
253057,Plusbase,,,,,,
253057,Printbase,,,,,,
253074,Platform,,,,,,
253092,Platform,,,,,,
253121,Platform,,,,,,
253127,Printbase,,,,,,
253131,Platform,,,,,,
253141,Platform,,,,,,
253148,Printbase,,,,,,
253149,Platform,,,,,,
253160,Platform,,,,,,
253174,Platform,,,,,,
253203,Platform,,,,,,
253209,Plusbase,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.05263157894736842,0.28260869565217391,0.58181818181818181
253247,Platform,,,,,,
253305,Platform,,,,,,
253375,Platform,,,,,,
253413,China,,,,,,
253422,Platform,,,,,,
253432,Platform,0.03639514731369150,0.03917595406957109,0.05049312989968810,0.11396201266244585,0.09966260057098364,0.09949068582990302
253438,China,,,,,,
253445,Platform,,,,,,
253447,Platform,,,,,,
253453,China,,,,,,
253457,China,,,,,,
253501,China,,,,,,
253504,Platform,,,,,,
253522,China,,,,,,
253534,Platform,,,,,,
253587,Platform,,,,,,
253620,China,,,,,,
253644,China,,,,,,
253792,Platform,,,,,,
253828,Platform,,,,,,
253829,China,,,,,,
253834,Platform,,,,,,
253844,China,,,,,,
253869,China,,,,,,
253911,Platform,,,,,,
253951,Platform,,,,,,
253989,China,,,,,,
253991,China,,,,,,
253997,Platform,,,,,,
254021,China,,,,,,
254036,Platform,,,,,,
254037,China,,,,,,
254052,Printbase,,,,,,
254053,China,,,,,,
254061,Platform,,,,,,
254062,Printbase,,,,,,
254088,Platform,,,,,,
254093,Platform,,,,,,
254097,China,,,,,,
254106,China,,,,,,
254117,China,,,,,,
254120,Platform,,,,,,
254140,Platform,,,,,,
254141,Printbase,,,,,,
254149,Platform,,,,,,
254156,China,,,,,,
254163,Platform,,,,,,
254181,Printbase,,,,,,
254204,China,,,,,,
254205,China,,,,,,
254217,Printbase,,,,,,
254218,Printbase,,,,,,
254244,Platform,,,,,,1.00000000000000000
254250,Platform,,,,,,
254257,China,,,,,,
254263,Platform,,,,,,
254266,China,,,,,,
254278,Platform,,,,,,
254369,China,,,,,,
254390,Platform,,,,,,
254392,Platform,,,,,,
254404,Printbase,,,,,,
254421,Platform,,,,,,
254544,Platform,,,,,,
254546,Platform,,,,,,
254568,Platform,,,,,,
254636,Platform,,,,,,
254691,Platform,,,,,,
254871,Platform,,,,,,
254876,Platform,,,,,,
254889,Platform,,,,,,
254892,Printbase,,,,,,
254901,Printbase,,,,,,
254906,Platform,,,,,,
254907,Platform,,,,,,
254933,Platform,,,,,,
254935,Platform,,,,,,
254939,China,,,,,,
254964,China,,,,,,
254975,Platform,,,,,,
254996,Platform,,,,,,
255003,China,,,,,,
255008,Platform,,,,,,
255040,Platform,,,,,,
255055,Platform,,,,,,
255208,Platform,,,,,,
255414,Platform,,,,,,
255453,Platform,,,,,,
255465,Plusbase,,,,,,
255502,Platform,,,,,,
255503,Printbase,,,,,,
255515,Platform,,,,,,
255532,Plusbase,,,,,,
255533,Printbase,0.06250000000000000,0.04697986577181208,0.07017543859649122,0.33333333333333333,0.30491803278688524,0.27657266811279826
255550,Plusbase,,,,,,
255552,China,,,,,,
255555,China,,,,,,
255562,Printbase,,,,,,
255564,China,,,,,,
255629,Printbase,,,,,,
255964,Platform,,,,,,
255970,Printbase,,,,,,
255987,Platform,,,,,,
255997,Printbase,,,,,,
256014,Platform,,,,,,
256027,Plusbase,,,,,,
256027,Printbase,,,,,,
256028,Platform,,,,,,
256028,Plusbase,,,,,,
256034,Platform,,,,,,
256042,Platform,,,,,,
256103,Printbase,,,,,,
256205,Platform,,,,,,
256207,Platform,,,,,,
256241,Platform,,,,,,
256255,Plusbase,,,0.00000000000000000,,,0.15028901734104046
256491,China,,,,,,
256498,Printbase,,,,,,
256511,China,,,,,,
256512,China,,,,,,
256514,Platform,,,,,,
256527,Platform,,,,,,
256530,Printbase,0.01973684210526315,0.02205882352941176,0.03060217176702862,0.16393442622950819,0.20558375634517766,0.22621902478017585
256547,Platform,,,,,,
256548,Printbase,,,,,,
256550,Platform,,,,,,
256580,Platform,0.04444444444444444,0.03121748178980228,0.04577373211963589,0.16862745098039215,0.10982658959537572,0.09280855199222546
256587,Printbase,,,,,,
256595,Platform,,,,,,
256622,Platform,,,,,,
256721,Printbase,,,,,,
256773,China,,,,,,
256775,Platform,,,,,,
256788,China,,,,,,
256800,Platform,,,,,,
256808,Platform,,,,,,
256809,China,,,,,,
256816,Platform,,,,,,
256848,Platform,,,,,,
256849,Platform,,,,,,
256854,Printbase,,,,,,
256862,China,,,,,,
256867,China,,,,,,
256893,Printbase,,,,,,
256895,Platform,,,,,,
256901,Platform,,,,,,
256906,Plusbase,,,0.00000000000000000,,,1.00000000000000000
256916,Printbase,,,,,,
256923,Platform,,,,,,
256942,Platform,,,,,,
256950,Printbase,,,,,,
256956,Platform,,,,,,
256966,Platform,,,,,,
256990,Printbase,,,,,,
256997,Platform,,,,,,
257019,Platform,,,,,,
257029,Platform,,,,,,
257037,Platform,,,,,,
257043,Platform,,,,,,
257045,Printbase,,,,,,
257049,Printbase,,,,,,
257053,Printbase,,,,,,
257061,China,,,,,,
257062,Platform,,,,,,
257089,China,,,,,,
257101,Platform,,,,,,
257106,China,,,,,,
257112,Platform,,,,,,
257132,Platform,,,,,,
257137,Platform,,,,,,
257148,Platform,,,,,,
257153,Platform,,,,,,
257159,Platform,,,,,,
257179,Printbase,,,,,,
257181,Platform,,,,,,
257188,China,,,,,,
257193,Platform,,,,,,
257201,Platform,,,,,,
257205,Platform,,,,,,
257206,Platform,,,,,,
257210,Platform,,,,,,
257211,Platform,0.00000000000000000,0.00000000000000000,0.00000000000000000,0.15909090909090909,0.15079365079365079,0.39436619718309859
257213,Platform,,,,,,
257215,China,,,,,,
257218,Platform,,,,,,
257220,Printbase,,,,,,
257223,Platform,,,,,,
257239,Platform,,,,,,
257254,China,,,,,,1.00000000000000000
257258,Platform,,,,,,
257265,Platform,,,,,,
257271,Platform,,,,,,
257276,Platform,,,,,,
257282,Platform,,,,,,
257290,Platform,,,,,,
257295,Platform,,,,,,
257302,Platform,,,,,,
257317,China,,,,,,
257327,China,,,,,,
257342,Platform,,,,,,
257346,Platform,,,,,,
257347,Platform,,,,,,
257349,China,,,,,,
257351,China,,,,,,
257360,Platform,,,,,,
257363,Platform,,,,,,
257364,Printbase,,,,,,
257372,Platform,,,,,,
257373,Platform,,,,,,
257374,Platform,,,,,,
257379,China,,,,,,
257380,China,,,,,,
257382,Platform,,,,,,
257383,China,,,,,,
257384,China,,,,,,
257390,Platform,,,,,,
257399,Platform,,,,,,
257407,Platform,,,,,,
257410,Platform,,,,,,
257422,Platform,,,,,,
257426,Platform,0.08181818181818181,0.06910569105691056,0.06835066864784546,0.97397769516728624,0.97063369397217928,0.97024160282852091
257427,Platform,,,,,,
257443,Platform,,,,,,
257445,Platform,,,,,,
257446,Plusbase,,,,,,
257450,Platform,,,,,,
257465,Platform,,,,,,
257471,Platform,,,,,,
257475,Platform,,,,,,
257476,China,,,,,,
257482,Printbase,,,,,,
257483,China,,,,,,
257492,Platform,,,,,,
257498,Platform,,,,,,
257509,Platform,,,,,,
257513,Platform,,,,,,
257516,Platform,,,,,,
257523,Platform,,,,,,
257528,Platform,,,,,,
257544,Platform,,,,,,
9121581,Platform,,,,,,
9121597,Platform,,,,,,
9121603,Plusbase,,,,,,0.50000000000000000
9121604,Platform,,,,,,
9121605,China,,,,,,
9121611,China,,,,,,
9121612,China,,,,,,
9121614,China,,,,,,
9121634,Printbase,,,,,,
9121641,Platform,,,,,,
9121653,Platform,,,,,,
9121654,Platform,,,,,,
9121660,Platform,,,,,,
9121668,China,,,,,,
9121669,China,,,,,,
9121671,China,,,,,,
9121673,Platform,,,,,,
9121674,China,,,,,,
9121681,China,,,,,,
9121697,Platform,,,,,,
9121698,China,,,,,,
9121701,China,,,,,,
9121726,Platform,,,,,,
9121728,China,,,,,,
9121739,China,,,,,,
9121744,China,,,,,,
9121748,China,,,,,,
9121749,China,,,,,,
9121754,Platform,,,,,,
9121756,Platform,,,,,,
9121761,Printbase,,,,,,
9121767,Platform,,,,,,
9121771,Platform,,,,,,
9121774,Platform,,,,,,
9121788,Platform,,,,,,
9121789,Platform,,,,,,
9121790,China,,,,,,
9121810,Platform,,,,,,
9121811,Platform,,,,,,
9121821,Platform,,,,,,
9121824,Platform,,,,,,
9121827,Platform,,,,,,
9121834,Platform,,,,,,
9121840,Platform,,,,,,
9121841,Platform,,,,,,
9121843,Platform,,,,,,
9121845,Platform,,,,,,
9121846,Platform,,,,,,
9121860,Platform,,,,,,
9121863,China,,,,,,
9121872,China,,,,,,
9121876,China,,,,,,
9121890,Platform,,,,,,
9121891,Platform,,,,,,
9121900,Platform,,,,,,
9121903,Platform,,,,,,
9121907,Platform,,,,,,
9121909,Platform,,,,,,
9121915,Platform,,,,,,
9121916,Printbase,,,,,,
9121922,Platform,,,,,,
9121928,Platform,,,,,,
9121933,Platform,,,,,,
9121935,Printbase,,,,,,
9121944,Platform,,,,,,
9121958,Platform,,,,,,
9121969,Platform,,,,,,
9121975,China,,,,,,
9121989,Platform,,,,,,
9121990,Platform,,,,,,
9121996,China,,,,,,
9122004,Platform,,,,,,
9122005,Platform,,,,,,
9122007,Platform,,,,,,
9122037,Platform,,,,,,
9122043,China,,,,,,
9122052,Platform,,,,,,
9122053,Printbase,,,,,,
9122054,Platform,,,,,,
9122074,Printbase,,,,,,
9122077,Platform,,,,,,
9122091,Printbase,,,,,,
9122095,China,,,,,,
9122107,Platform,,,,,,
9122108,Platform,,,,,,
9122112,Printbase,,,,,,
9122122,Platform,,,,,,
9122130,Platform,,,,,,
9122131,Printbase,,,,,,
9122138,Platform,,,,,,
9122147,Printbase,,,,,,
9122156,Platform,,,,,,
9122162,Platform,,,,,,
9122166,China,,,,,,
9122171,Platform,,,,,,
9122173,Platform,,,,,,
9122192,Platform,,,,,,
9122193,Platform,,,,,,
9122196,Printbase,,,,,,
9122220,Platform,,,,,,
9122226,Platform,,,,,,
9122229,China,,,,,,
9122241,China,,,,,,
9122245,Plusbase,,,,,,
9122262,Platform,,,,,,
9122269,Platform,,,,,,
9122275,Platform,,,,,,
9122278,Printbase,,,,,,
9122284,Platform,,,,,,
9122286,Platform,,,,,,
9122288,Platform,,,,,,
9122307,Platform,,,,,,
9122308,Platform,,,,,,
9122324,Plusbase,,,0.00000000000000000,,,0.85333333333333333
9122337,China,,,,,,
9122338,Printbase,,,,,,
9122340,Plusbase,,,,,,
9122343,Printbase,,,,,,
9122348,Printbase,,,,,,
9122357,Platform,,,,,,
9122389,Platform,,,,,,
9122392,Printbase,,,,,,
9122398,China,,,,,,
9122405,Platform,,,,,,
9122408,Platform,,,,,,
9122410,Printbase,,,,,,
9122413,China,,,,,,
9122425,Platform,,,,,,
9122448,China,,,,,,
9122450,Platform,,,,,,
9122452,Printbase,,,,,,
9122479,Platform,,,,,,
9122500,China,,,,,,
9122508,Platform,,,,,,
9122516,Platform,,,,,,
9122519,Platform,,,,,,
9122522,China,,,,,,
9122535,Platform,,,,,,
9122549,Platform,,,,,,
9122550,Platform,,,,,,
9122563,China,,,,,,
9122565,China,,,,,,
9122568,Printbase,,,,,,
9122580,Platform,,,,,,
9122582,China,,,,,,
9122586,Printbase,,,,,,
9122592,China,,,,,,
9122594,China,,,,,,
9122595,China,,,,,,
