User Id,Pl Name,Total Order,% orders flagged fraud,% orders flagged fraud Smp Spay,% payment failed PLB/PB,% failed significant PB PLB,% failed high PB PLB,% failed Smp Spay,% failed significant Smp Spay,% failed high Smp Spay,% dispute PB PLB,% dispute Smp Spay,% dispute fraudulent,% dispute product not received
11218501,Plusbase,8,0.75000000000000000000,0.0,1.1250000000000000,0.37500000000000000000,0.50000000000000000000,0.0,0.0,0.0,0.12500000000000000000,0.0,0.12500000000000000000,0.00000000000000000000
11224942,Plusbase,8,0.62500000000000000000,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0,0.0,0.0,0.12500000000000000000,0.0,0.12500000000000000000,0.00000000000000000000
9148028,Plusbase,7,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148079,Plusbase,7,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
9148418,Printbase,7,1.00000000000000000000,0.0,,,,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
11210553,Plusbase,7,1.00000000000000000000,0.0,1.7142857142857143,0.71428571428571428571,0.28571428571428571429,0.0,0.0,0.0,0.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000
248120,Printbase,7,1.00000000000000000000,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0,0.0,0.0,0.14285714285714285714,0.0,0.14285714285714285714,0.00000000000000000000
11168777,Plusbase,7,0.14285714285714285714,0.0,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.0,0.0,0.0,0.14285714285714285714,0.0,0.00000000000000000000,0.00000000000000000000
247670,Platform,6,1.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,6.0000000000000000,3.1666666666666667,2.3333333333333333,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
9144998,China,6,1.00000000000000000000,1.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000,0.00000000000000000000
